Both Sensors Readings
Current Time,Temperature (C),Gas (ohm),Humidity (%),Pressure (hPa),Altitude (m),PM1.0 (standard),PM2.5 (standard),PM10 (standard),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um
2025-02-21 16:28:11,24.6036328125,130655,55.966233881772844,1009.5114382993768,31.17268096476379,2,3,3,2,3,3,486,132,18,1,0,0
2025-02-21 16:28:12,24.6284375,130249,56.48176794261817,1009.4954887691382,31.305870605701,2,3,3,2,3,3,447,123,18,1,0,0
2025-02-21 16:28:13,24.64484375,128156,57.09641146917566,1009.4690982208297,31.52625373209208,2,3,3,2,3,3,447,123,18,1,0,0
2025-02-21 16:28:14,24.6290234375,128648,57.78119798601597,1009.4567456165424,31.629409900709447,2,3,3,2,3,3,447,123,18,1,0,0
2025-02-21 16:28:15,24.613203125,131890,58.12334370805819,1009.4409393415812,31.761409043668664,1,3,3,1,3,3,426,114,16,1,0,0
2025-02-21 16:28:16,24.6032421875,131579,58.18158349729551,1009.4210114431952,31.927830494239203,1,3,3,1,3,3,426,114,16,1,0,0
2025-02-21 16:28:17,24.56515625,135958,58.05018098342773,1009.3960022265181,32.13669070871109,1,3,3,1,3,3,426,114,16,1,0,0
2025-02-21 16:28:17,24.533125,138201,57.48320861581691,1009.3689193960109,32.3628730816049,2,3,3,2,3,3,459,122,18,1,0,0
2025-02-21 16:28:18,24.4997265625,141709,56.71361339271175,1009.349930953344,32.52145807082936,2,3,3,2,3,3,459,122,18,1,0,0
2025-02-21 16:28:19,24.454609375,143530,55.74895071813236,1009.3253652814332,32.7266257584239,2,3,3,2,3,3,459,122,18,1,0,0
2025-02-21 16:28:20,24.4190625,147447,54.79050705933512,1009.2993638076562,32.943789387095535,2,3,3,2,3,3,474,124,18,2,0,0
2025-02-21 16:28:21,24.39875,144148,53.877890101196996,1009.2743951419326,33.15233129354229,2,3,3,2,3,3,474,124,18,2,0,0
2025-02-21 16:28:22,24.372578125,144272,53.233633532741564,1009.260445403342,33.268843346191694,2,3,3,2,3,3,474,124,18,2,0,0
2025-02-21 16:28:23,24.3618359375,145022,52.74826362797907,1009.2305952498797,33.51816441667349,2,3,3,2,3,3,468,123,19,2,0,0
2025-02-21 16:28:23,24.3503125,146930,52.39265182204437,1009.2098085541761,33.69178719232293,2,3,3,2,3,3,468,123,19,2,0,0
2025-02-21 16:28:24,24.32453125,147188,51.978090358328274,1009.179244970218,33.9470775794776,2,3,3,2,3,3,468,123,19,2,0,0
2025-02-21 16:28:25,24.31125,148625,51.62374839595519,1009.1365675777707,34.303562217579135,2,3,3,2,3,3,453,121,18,2,0,0
2025-02-21 16:28:26,24.2954296875,151173,51.167519724578995,1009.103497305226,34.57980689240618,2,3,3,2,3,3,453,121,18,2,0,0
2025-02-21 16:28:27,24.2680859375,151310,50.56444518291936,1009.0651729541058,34.89994943577786,2,3,3,2,3,3,453,121,18,2,0,0
2025-02-21 16:28:28,24.2641796875,152968,50.02351565363767,1009.0397300489449,35.11249223233708,2,3,3,2,3,3,438,120,21,3,0,0
2025-02-21 16:28:29,24.26203125,150901,49.61106036004601,1009.0085666312959,35.37282847657814,2,3,3,2,3,3,438,120,21,3,0,0
2025-02-21 16:28:29,24.251484375,147968,49.54006478611893,1008.9911228175262,35.5185552893862,2,3,3,2,3,3,438,120,21,3,0,0
2025-02-21 16:28:30,24.2469921875,150629,49.60282124309102,1008.9854186479906,35.566208754263734,2,4,4,2,4,4,423,118,26,3,0,0
2025-02-21 16:28:31,24.24015625,153388,49.58928873725864,1008.9810147599258,35.60299962716097,2,4,4,2,4,4,423,118,26,3,0,0
2025-02-21 16:28:32,24.2083203125,155669,49.35110094812342,1008.968046490707,35.71133963564131,2,4,4,2,4,4,423,118,26,3,0,0
2025-02-21 16:28:33,24.196015625,155959,48.938940323276384,1008.9684002107927,35.70838455887351,0,2,2,0,2,2,387,108,26,4,0,0
2025-02-21 16:28:34,24.1934765625,155959,48.60451574435968,1008.9607497326148,35.772298985600436,0,2,2,0,2,2,387,108,26,4,0,0
2025-02-21 16:28:35,24.1758984375,158019,48.35688108990903,1008.9523804226744,35.84221920142807,0,2,2,0,2,2,387,108,26,4,0,0
2025-02-21 16:28:35,24.1723828125,157425,48.111340904924816,1008.9534670570387,35.833141041840584,0,2,2,0,2,2,381,106,22,3,0,0
2025-02-21 16:28:36,24.1610546875,160594,47.82128535912188,1008.9485329352252,35.8743626485614,1,3,3,1,3,3,381,106,22,3,0,0
2025-02-21 16:28:37,24.145625,161524,47.39355531210013,1008.9437154638036,35.91460986922195,1,3,3,1,3,3,381,106,22,3,0,0
2025-02-21 16:28:38,24.1348828125,162149,46.986168778856296,1008.9466506630025,35.89008793878712,1,3,5,1,3,5,405,116,29,7,3,0
2025-02-21 16:28:39,24.1091015625,164377,46.51568681999724,1008.945411624102,35.9004394014941,1,3,5,1,3,5,405,116,29,7,3,0
2025-02-21 16:28:40,24.0633984375,166667,46.068953663098966,1008.940542034112,35.94112214576314,1,3,5,1,3,5,405,116,29,7,3,0
2025-02-21 16:28:41,24.0446484375,163096,45.63281040145114,1008.931951209816,36.01289414224519,2,4,5,2,4,5,444,128,32,8,3,0
2025-02-21 16:28:42,24.033125,161836,45.4953035154583,1008.9335889073863,35.99921196831671,2,4,5,2,4,5,444,128,32,8,3,0
2025-02-21 16:28:42,24.0091015625,159524,45.58527226177362,1008.9335218661091,35.999772065525335,2,4,5,2,4,5,444,128,32,8,3,0
2025-02-21 16:28:43,23.99484375,159981,45.825112201958405,1008.9306340592132,36.0238983137899,1,3,5,1,3,5,396,117,30,8,3,0
2025-02-21 16:28:44,23.975703125,161213,46.03366824201857,1008.93001673763,36.02905574822376,1,3,5,1,3,5,396,117,30,8,3,0
2025-02-21 16:28:45,23.9137890625,163574,46.106958031913265,1008.927621747362,36.04906480110985,1,3,5,1,3,5,396,117,30,8,3,0
2025-02-21 16:28:46,23.846015625,167836,45.90659758270842,1008.9224132506171,36.09257955196325,1,4,5,1,4,5,375,115,32,8,3,0
2025-02-21 16:28:47,23.7618359375,171619,45.47565098388688,1008.9141776370053,36.16138493387764,1,4,5,1,4,5,375,115,32,8,3,0
2025-02-21 16:28:48,23.652265625,172503,44.94428634881442,1008.9173377324862,36.13498349865586,1,4,5,1,4,5,375,115,32,8,3,0
2025-02-21 16:28:48,23.5501171875,175209,44.44631341929403,1008.9137666787656,36.164818343708745,1,4,5,1,4,5,372,111,34,8,3,0
2025-02-21 16:28:49,23.4419140625,177813,44.09631543547612,1008.9139150734179,36.163578559076335,1,4,5,1,4,5,372,111,34,8,3,0
2025-02-21 16:28:50,23.33546875,178571,43.66785792472342,1008.923813977908,36.08087705982523,1,4,5,1,4,5,372,111,34,8,3,0
2025-02-21 16:28:51,23.2594921875,179721,43.097783431036035,1008.9272520016541,36.05215386152408,1,4,5,1,4,5,357,103,37,9,3,0
2025-02-21 16:28:52,23.199140625,181277,42.84142951643981,1008.9289719859132,36.03778416825239,1,4,5,1,4,5,357,103,37,9,3,0
2025-02-21 16:28:53,23.134296875,180886,42.45147643377064,1008.9197911729743,36.114485952108396,1,4,5,1,4,5,357,103,37,9,3,0
2025-02-21 16:28:54,23.085078125,182661,41.949272150926724,1008.9140772294131,36.162223803473026,1,3,5,1,3,5,360,99,35,8,3,0
2025-02-21 16:28:54,23.0407421875,180108,41.5577754889747,1008.911272817049,36.18565369506699,1,3,5,1,3,5,360,99,35,8,3,0
2025-02-21 16:28:55,22.9721875,179914,41.297110577219655,1008.9079593497481,36.21333663187016,1,3,5,1,3,5,360,99,35,8,3,0
2025-02-21 16:28:56,22.924140625,181473,41.27383176878476,1008.9007089994275,36.27391119691513,1,3,4,1,3,4,366,94,30,8,3,0
2025-02-21 16:28:57,22.88,182661,40.72198753017244,1008.8981978684221,36.29489104720418,1,3,4,1,3,4,366,94,30,8,3,0
2025-02-21 16:28:58,22.811640625,184066,40.50477659045738,1008.8968827446982,36.30587858275745,1,3,4,1,3,4,366,94,30,8,3,0
2025-02-21 16:28:59,22.7579296875,183864,40.31938409289692,1008.9043201951198,36.24374066471571,1,3,4,1,3,4,375,94,30,7,3,0
2025-02-21 16:29:00,22.699140625,185493,40.181530663781,1008.9084946522674,36.20886434921516,1,3,4,1,3,4,375,94,30,7,3,0
2025-02-21 16:29:00,22.6251171875,184471,40.030266496799754,1008.9097877815063,36.19806067276552,1,3,4,1,3,4,375,94,30,7,3,0
2025-02-21 16:29:01,22.5567578125,184879,39.92752304902088,1008.9118364402871,36.18094481436977,1,3,4,1,3,4,411,102,33,7,3,0
2025-02-21 16:29:02,22.4786328125,185171,39.817880359719894,1008.9148892438345,36.15543971476383,1,3,4,1,3,4,411,102,33,7,3,0
2025-02-21 16:29:03,22.39796875,185484,39.719996393258405,1008.9119852434529,36.17970161482303,1,3,4,1,3,4,411,102,33,7,3,0
2025-02-21 16:29:04,22.3294140625,186852,39.64728904590663,1008.9136399866868,36.1658768111699,1,3,3,1,3,3,396,92,28,4,0,0
2025-02-21 16:29:05,22.26671875,186852,39.56333709458263,1008.9198251370741,36.11420219547045,1,3,3,1,3,3,396,92,28,4,0,0
2025-02-21 16:29:06,22.201875,186218,39.52087479365031,1008.9224299790781,36.09243979257091,1,3,3,1,3,3,396,92,28,4,0,0
2025-02-21 16:29:06,22.1485546875,187064,39.491530313754815,1008.9183198046541,36.126778660609645,1,2,2,1,2,2,357,79,25,3,0,0
2025-02-21 16:29:07,22.108515625,186746,39.51116695742881,1008.9104185745323,36.192790605173926,1,2,2,1,2,2,357,79,25,3,0,0
2025-02-21 16:29:08,22.065546875,185171,39.578107609593054,1008.9148518379268,36.15575222758298,1,2,2,1,2,2,357,79,25,3,0,0
2025-02-21 16:29:09,22.0270703125,186852,39.66340021519942,1008.9060883518106,36.22896824091045,1,2,2,1,2,2,351,77,24,3,0,0
2025-02-21 16:29:10,21.9852734375,187597,39.69477553406681,1008.9055705369678,36.23329442789913,1,2,2,1,2,2,351,77,24,3,0,0
2025-02-21 16:29:11,21.9255078125,188132,39.7242816837675,1008.8993209452866,36.285508025148616,1,2,2,1,2,2,351,77,24,3,0,0
2025-02-21 16:29:12,21.8673046875,188240,39.74799716108731,1008.904244157625,36.24437593586477,1,2,2,1,2,2,336,72,19,2,0,0
2025-02-21 16:29:12,21.8063671875,189758,39.884648916092075,1008.926965010394,36.054551546083616,1,2,2,1,2,2,336,72,19,2,0,0
2025-02-21 16:29:13,21.7294140625,188779,39.709820462668915,1008.9282572374748,36.043755566902846,1,2,2,1,2,2,336,72,19,2,0,0
2025-02-21 16:29:14,21.6575390625,190527,39.93468079091524,1008.9362277474444,35.97716576922909,1,2,2,1,2,2,339,76,17,2,0,0
2025-02-21 16:29:15,21.58859375,190637,39.6773296489125,1008.9318483097309,36.01375382346126,1,2,2,1,2,2,339,76,17,2,0,0
2025-02-21 16:29:16,21.5190625,189105,39.70582105423027,1008.9264765223177,36.05863264835325,1,2,2,1,2,2,339,76,17,2,0,0
2025-02-21 16:29:17,21.459296875,191301,39.723424869365225,1008.9149508043582,36.154925398885155,1,3,3,1,3,3,378,94,25,2,0,0
2025-02-21 16:29:18,21.3966015625,192532,39.73477427833576,1008.9054223413668,36.23453255782429,1,3,3,1,3,3,378,94,25,2,0,0
2025-02-21 16:29:18,21.32609375,191635,39.75721886581458,1008.8966571940956,36.307763003783734,1,3,3,1,3,3,378,94,25,2,0,0
2025-02-21 16:29:19,21.2692578125,192307,39.769179496219664,1008.8916657695084,36.349465242770925,1,3,3,1,3,3,390,101,24,2,0,0
2025-02-21 16:29:20,21.220625,193436,39.78794440686494,1008.884816536422,36.40668932924276,1,3,3,1,3,3,390,101,24,2,0,0
2025-02-21 16:29:21,21.1628125,192757,39.81766427075617,1008.8833317548701,36.419094448326454,1,3,3,1,3,3,390,101,24,2,0,0
2025-02-21 16:29:22,21.1161328125,194006,39.842588575299644,1008.8917239810019,36.348978897765214,1,3,3,1,3,3,399,106,24,2,0,0
2025-02-21 16:29:23,21.0630078125,194235,39.86684649927899,1008.8859725893401,36.39703069703394,1,3,3,1,3,3,399,106,24,2,0,0
2025-02-21 16:29:24,20.9925,193550,39.90121241887168,1008.8839772511002,36.41370142583541,1,3,3,1,3,3,399,106,24,2,0,0
2025-02-21 16:29:24,20.93234375,195040,39.94261224309016,1008.8836939327506,36.41606850706628,1,3,3,1,3,3,420,116,24,2,0,0
2025-02-21 16:29:25,20.8778515625,195271,39.99056339223953,1008.8945148573487,36.32566172894674,1,3,3,1,3,3,420,116,24,2,0,0
2025-02-21 16:29:26,20.8130078125,194349,40.0493655796819,1008.9001489987329,36.27858985426709,1,3,3,1,3,3,420,116,24,2,0,0
2025-02-21 16:29:27,20.7618359375,195387,40.10960313382078,1008.9078691808533,36.21408996455501,1,3,3,1,3,3,408,115,25,2,0,0
2025-02-21 16:29:28,20.7102734375,196788,40.17577853541846,1008.9080629553895,36.21247103947017,1,3,3,1,3,3,408,115,25,2,0,0
2025-02-21 16:29:29,20.6512890625,196319,40.23523655010068,1008.9010678151797,36.270913387533746,1,3,3,1,3,3,408,115,25,2,0,0
2025-02-21 16:29:30,20.609296875,195736,40.30244638091395,1008.8948234645566,36.32308338562025,2,3,3,2,3,3,408,119,26,2,0,0
2025-02-21 16:29:31,20.5704296875,196906,40.37000393788772,1008.8954779641884,36.3176151915364,2,3,3,2,3,3,408,119,26,2,0,0
2025-02-21 16:29:31,20.52375,196436,40.4427389059859,1008.9003072581161,36.277267638861034,2,3,3,2,3,3,408,119,26,2,0,0
2025-02-21 16:29:32,20.4868359375,196553,40.49860087390384,1008.9007594132725,36.27349000270766,2,3,3,2,3,3,402,120,25,2,0,0
2025-02-21 16:29:33,20.4481640625,197378,40.57819351002669,1008.900001169987,36.279824924599104,2,3,3,2,3,3,402,120,25,2,0,0
2025-02-21 16:29:34,20.3940625,196085,40.73393266721801,1008.8907596588793,36.35703561286641,2,3,3,2,3,3,402,120,25,2,0,0
2025-02-21 16:29:35,20.3493359375,196788,40.753164181528405,1008.8885043916432,36.37587793603299,2,3,4,2,3,4,408,122,26,2,0,0
2025-02-21 16:29:36,20.3130078125,197733,40.81515442214972,1008.8847563827163,36.40719190381757,2,3,4,2,3,4,408,122,26,2,0,0
2025-02-21 16:29:37,20.2704296875,197024,40.88249172984086,1008.8791948109786,36.45365804949709,2,3,4,2,3,4,408,122,26,2,0,0
2025-02-21 16:29:37,20.241328125,197615,40.957256197340385,1008.8891563729843,36.37043075406179,1,3,3,1,3,3,387,117,25,2,0,0
2025-02-21 16:29:38,20.218671875,198209,41.02673882053457,1008.8909580337663,36.35537823054367,1,3,3,1,3,3,387,117,25,2,0,0
2025-02-21 16:29:39,20.19015625,197733,41.101622234175885,1008.8967406085814,36.30706609578356,1,3,3,1,3,3,387,117,25,2,0,0
2025-02-21 16:29:40,20.176484375,196906,41.184098402319194,1008.8928872848071,36.339259739494935,2,3,4,2,3,4,408,125,30,3,0,0
2025-02-21 16:29:41,20.1665234375,197852,41.243013359810284,1008.8951992924125,36.31994342986148,2,3,4,2,3,4,408,125,30,3,0,0
2025-02-21 16:29:42,20.1485546875,196319,41.29510104221963,1008.9013523919308,36.26853582570609,2,3,4,2,3,4,408,125,30,3,0,0
2025-02-21 16:29:43,20.1399609375,196436,41.402218895234384,1008.9007905734771,36.27322966753127,1,2,3,1,2,3,387,112,20,3,1,0
2025-02-21 16:29:43,20.13234375,197024,41.47346848217859,1008.9018511473939,36.2643688599519,1,2,3,1,2,3,387,112,20,3,1,0
2025-02-21 16:29:44,20.110078125,197496,41.53117430144869,1008.9008609237483,36.27264190985124,1,2,3,1,2,3,387,112,20,3,1,0
2025-02-21 16:29:45,20.094453125,198928,41.58359394905331,1008.8920430035919,36.34631353031838,1,2,3,1,2,3,381,110,21,4,1,0
2025-02-21 16:29:46,20.0731640625,197615,41.635425598322335,1008.8858140847094,36.39835497665054,1,2,3,1,2,3,381,110,21,4,1,0
2025-02-21 16:29:47,20.0426953125,197141,41.692306706775625,1008.9037615477433,36.2484080019264,1,2,3,1,2,3,381,110,21,4,1,0
2025-02-21 16:29:48,20.0274609375,198808,41.74481276831579,1008.8973033649355,36.30236440277081,1,3,4,1,3,4,387,113,24,4,1,0
2025-02-21 16:29:49,20.0153515625,198329,41.79766734012047,1008.8960377704612,36.3129381409945,1,3,4,1,3,4,387,113,24,4,1,0
2025-02-21 16:29:49,19.9911328125,197378,41.84322534561402,1008.9089336427598,36.2051967244142,1,3,4,1,3,4,387,113,24,4,1,0
2025-02-21 16:29:50,19.9784375,198688,41.890025058140466,1008.9032635769893,36.25256840526808,1,3,3,1,3,3,378,112,21,4,1,0
2025-02-21 16:29:51,19.9692578125,198568,41.9492572121805,1008.912007152987,36.17951856817529,1,3,3,1,3,3,378,112,21,4,1,0
2025-02-21 16:29:52,19.94953125,197733,42.00135581424978,1008.9135064479955,36.16699247976507,1,3,3,1,3,3,378,112,21,4,1,0
2025-02-21 16:29:53,19.9450390625,198688,42.06715398062718,1008.9180397658952,36.12911827687549,1,2,3,1,2,3,348,103,18,4,1,0
2025-02-21 16:29:54,19.94328125,198090,42.11518535646292,1008.9202608126699,36.11056229866057,1,2,3,1,2,3,348,103,18,4,1,0
2025-02-21 16:29:55,19.928046875,198808,42.179874486519594,1008.9155106531771,36.15024806598014,1,2,3,1,2,3,348,103,18,4,1,0
2025-02-21 16:29:55,19.92609375,198090,42.221884497899694,1008.9174068938258,36.13440568185317,1,3,3,1,3,3,375,109,18,4,1,0
2025-02-21 16:29:56,19.9221875,198928,42.23352932927634,1008.9211992904239,36.102721693557655,1,3,3,1,3,3,375,109,18,4,1,0
2025-02-21 16:29:57,19.905,199048,42.261846292904345,1008.908059273812,36.21250179788396,1,3,3,1,3,3,375,109,18,4,1,0
2025-02-21 16:29:58,19.89875,200136,42.29737860397517,1008.9079556861434,36.21336724013029,1,3,4,1,3,4,396,111,22,5,1,0
2025-02-21 16:29:59,19.8923046875,199530,42.33893318324118,1008.9040991787238,36.24558719251175,1,3,4,1,3,4,396,111,22,5,1,0
2025-02-21 16:30:00,19.8727734375,199772,42.36701277742085,1008.9110584515853,36.187444646256914,1,3,4,1,3,4,396,111,22,5,1,0
2025-02-21 16:30:01,19.86125,200136,42.408035708555786,1008.9141864651442,36.161311177934294,1,3,4,1,3,4,435,122,25,5,1,0
2025-02-21 16:30:02,19.8501171875,200746,42.45514999965132,1008.9128212350579,36.172717193702866,1,3,4,1,3,4,435,122,25,5,1,0
2025-02-21 16:30:02,19.831953125,198568,42.471311430762114,1008.916907039968,36.138581772263755,1,3,4,1,3,4,435,122,25,5,1,0
2025-02-21 16:30:03,19.8253125,198568,42.512884303981345,1008.91101038773,36.18784620360947,2,4,4,2,4,4,486,131,26,5,1,0
2025-02-21 16:30:04,19.8216015625,200015,42.5547836238394,1008.9099835273832,36.196425280269445,2,4,4,2,4,4,486,131,26,5,1,0
2025-02-21 16:30:05,19.8059765625,198688,42.58936005894332,1008.9114322662193,36.18432155119593,2,4,4,2,4,4,486,131,26,5,1,0
2025-02-21 16:30:06,19.801484375,199289,42.65538002698246,1008.9073926361807,36.21807134595675,1,3,4,1,3,4,441,114,20,4,1,0
2025-02-21 16:30:07,19.79953125,200015,42.67935908903175,1008.9127150602825,36.17360424701793,1,3,4,1,3,4,441,114,20,4,1,0
2025-02-21 16:30:08,19.7848828125,199289,42.732212981245,1008.9072166430701,36.219541713625915,1,3,4,1,3,4,441,114,20,4,1,0
2025-02-21 16:30:08,19.779609375,199894,42.761893417948485,1008.9070193518337,36.22119002075452,1,4,4,1,4,4,468,127,23,3,0,0
2025-02-21 16:30:09,19.777265625,201360,42.810053800109735,1008.9065507938614,36.2251046784333,1,4,4,1,4,4,468,127,23,3,0,0
2025-02-21 16:30:10,19.7649609375,199530,42.832930496970356,1008.91694343757,36.13827768397615,1,4,4,1,4,4,468,127,23,3,0,0
2025-02-21 16:30:11,19.7630078125,199651,42.85693396743033,1008.9119829126346,36.17972108801443,1,3,3,1,3,3,462,124,23,2,0,0
2025-02-21 16:30:12,19.7649609375,199894,42.88136527235128,1008.9135159922741,36.16691274068373,1,3,3,1,3,3,462,124,23,2,0,0
2025-02-21 16:30:13,19.753828125,199048,42.88621087043552,1008.9104325223027,36.192674076185895,1,3,3,1,3,3,462,124,23,2,0,0
2025-02-21 16:30:14,19.7528515625,199894,42.92244068186751,1008.9088091078916,36.20623717317484,1,4,4,1,4,4,456,123,23,5,1,1
2025-02-21 16:30:14,19.750703125,200015,42.93432079342192,1008.9069512832322,36.22175871288605,1,4,4,1,4,4,456,123,23,5,1,1
2025-02-21 16:30:15,19.7395703125,199651,42.94522448381386,1008.9090082545353,36.204573367081586,1,4,4,1,4,4,456,123,23,5,1,1
2025-02-21 16:30:16,19.7415234375,200258,42.97572677420431,1008.9105414729686,36.191763829600134,1,4,5,1,4,5,456,121,24,6,1,1
2025-02-21 16:30:17,19.7450390625,199772,42.988226966833025,1008.9061038343094,36.228838889324166,1,4,5,1,4,5,456,121,24,6,1,1
2025-02-21 16:30:18,19.73390625,199289,43.01125251208706,1008.9064468819677,36.225972830527795,1,4,5,1,4,5,456,121,24,6,1,1
2025-02-21 16:30:19,19.733515625,199530,43.04757264276998,1008.9109384214302,36.1884474578739,2,4,5,2,4,5,543,145,24,6,1,1
2025-02-21 16:30:20,19.729609375,200380,43.03502533213708,1008.9078718734362,36.21406746887454,2,4,5,2,4,5,543,145,24,6,1,1
2025-02-21 16:30:20,19.710078125,200380,43.057141290489135,1008.9062472894775,36.22764036495389,2,4,5,2,4,5,543,145,24,6,1,1
2025-02-21 16:30:21,19.7001171875,201237,43.06211729998703,1008.9102503505337,36.194196060910684,2,3,4,2,3,4,492,129,20,5,1,1
2025-02-21 16:30:22,19.691328125,200991,43.06115971351815,1008.9110605101221,36.18742744787211,2,3,4,2,3,4,492,129,20,5,1,1
2025-02-21 16:30:23,19.674140625,200991,43.06534854950336,1008.9099021955107,36.19710478131645,2,3,4,2,3,4,492,129,20,5,1,1
2025-02-21 16:30:24,19.6696484375,202474,43.076982106296036,1008.9058607672358,36.2308696412406,2,3,4,2,3,4,492,132,20,4,1,1
2025-02-21 16:30:25,19.663203125,200991,43.07627987308982,1008.9054259915388,36.234502061727845,2,3,4,2,3,4,492,132,20,4,1,1
2025-02-21 16:30:26,19.6423046875,200991,43.09218833612263,1008.9100898300846,36.195537156226706,2,3,4,2,3,4,492,132,20,4,1,1
2025-02-21 16:30:26,19.63078125,201607,43.07274819996806,1008.9097782204619,36.198140552157284,1,3,4,1,3,4,492,132,20,4,1,1
2025-02-21 16:30:27,19.620625,202226,43.095888287465634,1008.9083124750287,36.2103863820094,1,3,4,1,3,4,492,132,20,4,1,1
2025-02-21 16:30:28,19.6016796875,201483,43.08776287527456,1008.9110794943858,36.18726884073751,1,3,4,1,3,4,492,132,20,4,1,1
2025-02-21 16:30:29,19.5930859375,202973,43.117136882888985,1008.9087838840253,36.20644791047334,1,3,4,1,3,4,456,127,20,5,1,1
2025-02-21 16:30:30,19.58546875,203224,43.116306953261834,1008.9063984782748,36.22637722860419,1,3,4,1,3,4,456,127,20,5,1,1
2025-02-21 16:30:31,19.56515625,202474,43.1322817641801,1008.901749605659,36.26521721329483,1,3,4,1,3,4,456,127,20,5,1,1
2025-02-21 16:30:32,19.558125,202599,43.14364167752525,1008.9106167496129,36.19113491831436,2,4,4,2,4,4,486,137,26,5,1,1
2025-02-21 16:30:33,19.5524609375,202973,43.167278889037576,1008.9097646770928,36.1982537025673,2,4,4,2,4,4,486,137,26,5,1,1
2025-02-21 16:30:33,19.538984375,202474,43.16580980410082,1008.9096271645598,36.19940257478406,2,4,4,2,4,4,486,137,26,5,1,1
2025-02-21 16:30:34,19.5383984375,202599,43.19000327539407,1008.9035135095648,36.25048028981406,1,4,4,1,4,4,459,130,26,6,1,1
2025-02-21 16:30:35,19.5368359375,202973,43.2201594943452,1008.9094810291726,36.20062348826207,1,4,4,1,4,4,459,130,26,6,1,1
2025-02-21 16:30:36,19.5251171875,202848,43.23707918541243,1008.9105524074032,36.19167247604012,1,4,4,1,4,4,459,130,26,6,1,1
2025-02-21 16:30:37,19.5192578125,202101,43.266774253730894,1008.9025224881403,36.258759993899325,1,4,5,1,4,5,465,133,26,6,1,1
